id,sender_id,receiver_id,amount,start_time,end_time,mpp,is_success,no_balance_count,offline_node_count,timeout_exp,attempts,route,total_fee
6882,5,6,8977,6837170,6837370,0,1,0,0,0,1,12,0
6883,5,4,10799,6837378,6837778,0,1,0,0,0,1,5-2,100
6884,0,9,11107,6838385,6839176,0,1,0,0,0,1,0-7-8-24,210
6885,7,9,9647,6838593,6838593,0,0,1,0,0,2,11-24,100
6886,5,3,10644,6840265,6840462,0,0,1,0,0,2,14-11,100
6887,1,15,8392,6843468,6844458,0,1,0,0,0,1,6-1-4-12-19,400
6888,1,9,10675,6845067,6845466,0,1,0,0,0,1,8-24,100
6889,4,2,9021,6845092,6845490,0,1,0,0,0,1,3-0,100
6890,6,3,10466,6845130,6845729,0,0,2,0,0,3,13-5-0-7-8,310
6891,3,6,9786,6847477,6848873,0,1,1,0,0,2,9-6-1-2-16,400
6892,13,2,12731,6848033,6848033,0,0,1,0,0,2,33-3-0,200
6893,10,9,10575,6850998,6851195,0,0,1,0,0,2,26-29-14-11-24,400
6894,14,9,9601,6851456,6852051,0,1,0,0,0,1,21-8-24,110
6895,11,4,10002,6851928,6851928,0,0,1,0,0,2,29-5-2,200
6896,5,8,9463,6854576,6855370,0,0,2,0,0,3,5-0-7-22,300
6897,3,4,10041,6854805,6855994,0,1,1,0,0,2,9-6-1-2,300
6898,11,15,8375,6857551,6858747,0,1,1,0,0,2,29-5-2-16-19,400
6899,15,11,10113,6858351,6858951,0,1,0,0,0,1,18-13-28,200
6900,1,12,8697,6858841,6859040,0,0,1,0,0,2,6-1-4-12-30,400
6901,10,0,9726,6860123,6860521,0,0,1,0,0,2,26-29-5,200
6902,15,5,10332,6860185,6860582,0,1,0,0,0,1,18-13,100
6903,15,3,10376,6861564,6862166,0,0,1,0,0,2,18-13-14-11,300
6904,9,2,11005,6861773,6862370,0,1,0,0,0,1,25-9-6,110
6905,10,12,10770,6861810,6862606,0,1,0,0,0,1,26-29-12-30,300
6906,1,5,9598,6864040,6864843,0,1,1,0,0,2,8-10-15,200
6907,3,1,9491,6865591,6865790,0,1,0,0,0,1,9,0
6908,15,4,8316,6867658,6868057,0,1,0,0,0,1,18-17,100
6909,12,9,10958,6867754,6868752,0,1,0,0,0,1,31-13-14-11-24,400
6910,8,15,10464,6867800,6868596,0,0,1,0,0,2,23-8-10-15-12-19,410
6911,5,0,10287,6867870,6868462,0,1,1,0,0,2,12-17-3,200
6912,9,8,8356,6868763,6869159,0,0,1,0,0,2,25-9-22,110
6913,6,0,7942,6869622,6870018,0,1,0,0,0,1,17-3,100
6914,12,8,10294,6870065,6870663,0,0,1,0,0,2,31-13-14-11-9-22,410
6915,0,1,8966,6871854,6872252,0,1,0,0,0,1,0-7,100
6916,12,14,11320,6872024,6872820,0,1,0,0,0,1,31-17-32-34,300
6917,2,1,9231,6873065,6873264,0,1,0,0,0,1,7,0
6918,15,14,9300,6874029,6874827,0,1,0,0,0,1,18-17-32-34,300
6919,14,9,9678,6874447,6874447,0,0,1,0,0,2,21-8-24,110
6920,6,9,10518,6874868,6875259,0,0,1,0,0,2,13-14-11-24,300
6921,15,0,8172,6876660,6877259,0,0,2,0,0,3,18-13-5,200
6922,4,6,11075,6877142,6877343,0,1,0,0,0,1,16,0
6923,13,15,9102,6877422,6878020,0,1,0,0,0,1,33-16-19,200
6924,9,5,10484,6881115,6881712,0,1,0,0,0,1,25-10-15,200
6925,6,0,9831,6882984,6883384,0,1,0,0,0,1,17-3,100
6926,10,5,9674,6883361,6883558,0,0,1,0,0,2,26-29,100
6927,6,3,10155,6883797,6884390,0,1,0,0,0,1,13-14-11,200
6928,2,6,11209,6886497,6887095,0,1,0,0,0,1,1-4-12,200
6929,14,12,10992,6888502,6889296,0,1,0,0,0,1,35-33-16-30,300
6930,0,3,10914,6889455,6890047,0,1,0,0,0,1,0-7-8,110
6931,4,15,9729,6891420,6891816,0,1,0,0,0,1,16-19,100
6932,14,6,9121,6891511,6891713,0,0,1,0,0,2,35-33-16,200
6933,1,8,10584,6892066,6892066,0,0,1,0,0,2,22,0
6934,1,3,8772,6893611,6893809,0,1,0,0,0,1,8,0
6935,9,6,8268,6894256,6895049,0,1,0,0,0,1,25-10-15-12,300
6936,8,11,10178,6894289,6894493,0,0,1,0,0,2,23-8-10-15-28,310
6937,2,15,10712,6894826,6896019,0,1,1,0,0,2,1-2-16-19,300
6938,10,12,9324,6895468,6895666,0,0,1,0,0,2,26-29-12-30,300
6939,3,10,8727,6895757,6896547,0,1,0,0,0,1,10-15-28-27,300
6940,11,6,10569,6897561,6897561,0,0,1,0,0,2,29-12,100
6941,8,3,9914,6898089,6898688,0,0,2,0,0,3,23-6-1-4-14-11,500
6942,11,15,11556,6900035,6900035,0,0,1,0,0,2,29-12-19,200
6943,10,12,9515,6901301,6901497,0,0,1,0,0,2,26-29-12-30,300
6944,12,10,10880,6903304,6903901,0,0,1,0,0,2,31-13-28-27,300
6945,15,1,8783,6903721,6904718,0,1,0,0,0,1,18-13-14-11-9,310
6946,14,13,9169,6904113,6904313,0,1,0,0,0,1,35,0
6947,3,14,8328,6905524,6905925,0,1,0,0,0,1,9-20,100
6948,2,15,10509,6906412,6906412,0,0,1,0,0,2,1-4-12-19,300
6949,7,9,9788,6908748,6909146,0,1,0,0,0,1,11-24,100
6950,11,8,10557,6909053,6909053,0,0,1,0,0,2,29-14-11-9-22,310
6951,2,8,9878,6910589,6910788,0,0,1,0,0,2,7-22,100
6952,2,1,10229,6911017,6911217,0,1,0,0,0,1,7,0
6953,8,10,10216,6912267,6913266,0,0,1,0,0,2,23-8-10-15-28-27,410
6954,8,15,10462,6912318,6912516,0,0,1,0,0,2,23-8-10-15-12-19,410
6955,14,7,10612,6912424,6912624,0,0,1,0,0,2,21-8-10,110
6956,14,1,10685,6912936,6913136,0,1,0,0,0,1,21,0
6957,11,7,9332,6913941,6913941,0,0,1,0,0,2,29-14,100
6958,11,8,8572,6914065,6915259,0,0,2,0,0,3,29-5-0-7-22,400
6959,12,7,9295,6914294,6914892,0,1,0,0,0,1,31-13-14,200
6960,2,6,10050,6916385,6916980,0,0,2,0,0,3,7-20-35-33-16,400
6961,9,15,9432,6917041,6918036,0,1,0,0,0,1,25-10-15-12-19,400
6962,15,9,8046,6923052,6924046,0,1,0,0,0,1,18-13-14-11-24,400
6963,1,13,8798,6923737,6924134,0,1,0,0,0,1,20-35,100
6964,15,14,10957,6927115,6927915,0,1,0,0,0,1,18-17-32-34,300
6965,3,10,9831,6927792,6928386,0,0,1,0,0,2,10-15-28-27,300
6966,6,5,10760,6928129,6928329,0,1,0,0,0,1,13,0
6967,14,15,8728,6928426,6929221,0,1,0,0,0,1,35-33-16-19,300
6968,5,1,9845,6929207,6930007,0,1,1,0,0,2,5-0-7,200
6969,8,14,10133,6929564,6929960,0,1,0,0,0,1,23-20,100
6970,1,15,9425,6930920,6931915,0,1,0,0,0,1,6-1-4-12-19,400
6971,1,12,10205,6931759,6931959,0,0,1,0,0,2,6-1-4-12-30,400
6972,1,12,8290,6933391,6934987,0,1,1,0,0,2,8-10-15-5-2-16-30,600
6973,4,12,10319,6934075,6934471,0,1,0,0,0,1,16-30,100
6974,5,15,9560,6934528,6934925,0,1,0,0,0,1,12-19,100
6975,0,11,10302,6937639,6938037,0,1,0,0,0,1,4-28,100
6976,10,1,9323,6941337,6942330,0,1,0,0,0,1,26-29-14-11-9,310
6977,1,13,8297,6942453,6942853,0,1,0,0,0,1,20-35,100
6978,14,15,8565,6944939,6944939,0,0,1,0,0,2,35-33-16-19,300
6979,15,14,10333,6945347,6946138,0,1,0,0,0,1,18-17-32-34,300
6980,14,1,10347,6945754,6945953,0,1,0,0,0,1,21,0
6981,7,13,10263,6949925,6950721,0,1,1,0,0,2,15-5-2-32,300
6982,2,9,8503,6952045,6952644,0,1,0,0,0,1,7-8-24,110
6983,3,7,8367,6952467,6952667,0,1,0,0,0,1,10,0
6984,15,10,10325,6953306,6954102,0,1,0,0,0,1,18-13-28-27,300
6985,12,3,9621,6954318,6955113,0,1,0,0,0,1,31-13-14-11,300
6986,14,2,8912,6956205,6956604,0,1,0,0,0,1,21-6,100
6987,11,9,11477,6958387,6958782,0,0,1,0,0,2,29-14-11-24,300
6988,8,0,11121,6959910,6960310,0,0,1,0,0,2,23-6-1,200
6989,15,13,9547,6961913,6962511,0,1,0,0,0,1,18-17-32,200
6990,6,12,10144,6962629,6962828,0,1,0,0,0,1,30,0
6991,0,8,9703,6962927,6963519,0,1,0,0,0,1,0-7-22,200
6992,13,3,8539,6967086,6967679,0,1,0,0,0,1,34-21-8,110
6993,6,0,10511,6967437,6967836,0,1,0,0,0,1,17-3,100
6994,13,8,10337,6967682,6967883,0,0,1,0,0,2,34-21-22,200
6995,11,2,9246,6968610,6968810,0,0,1,0,0,2,29-5-0,200
6996,6,0,11656,6969220,6969619,0,1,0,0,0,1,17-3,100
6997,14,8,12030,6970167,6970167,0,0,1,0,0,2,21-22,100
6998,8,13,12417,6970563,6971156,0,1,0,0,0,1,23-20-35,200
6999,8,13,8130,6971073,6971667,0,1,0,0,0,1,23-20-35,200
7000,9,3,9904,6972297,6972496,0,1,0,0,0,1,25,0
7001,2,7,9331,6974656,6975253,0,1,1,0,0,2,1-4-14,200
7002,11,13,7998,6975086,6975884,0,1,0,0,0,1,29-5-2-32,300
7003,8,14,8832,6975504,6975900,0,1,0,0,0,1,23-20,100
7004,3,8,10408,6975508,6975903,0,1,0,0,0,1,9-22,100
7005,5,2,8938,6976022,6976821,0,1,1,0,0,2,12-17-3-0,300
7006,12,1,10114,6977113,6978705,0,0,3,0,0,4,31-17-3-0-7,400
7007,3,7,8802,6978047,6978245,0,1,0,0,0,1,10,0
7008,9,15,10286,6979773,6980763,0,1,0,0,0,1,25-10-15-12-19,400
7009,7,12,11383,6980145,6980739,0,1,0,0,0,1,15-12-30,200
7010,7,14,10506,6981170,6981770,0,1,0,0,0,1,11-9-20,110
7011,6,7,10305,6983962,6984359,0,1,0,0,0,1,13-14,100
7012,15,7,9725,6987885,6988483,0,1,0,0,0,1,18-13-14,200
7013,3,15,10385,6989571,6990360,0,1,0,0,0,1,10-15-12-19,300
7014,12,15,12564,6991924,6992321,0,1,0,0,0,1,31-19,100
7015,1,14,11957,6993325,6993524,0,1,0,0,0,1,20,0
7016,3,11,9348,6995818,6996413,0,1,0,0,0,1,10-15-28,200
7017,8,9,9508,6996706,6997303,0,1,0,0,0,1,23-8-24,110
7018,0,10,10701,6996929,6997332,0,0,1,0,0,2,4-28-27,200
7019,0,13,11969,6997401,6997799,0,1,0,0,0,1,2-32,100
7020,12,0,11377,6997730,6997930,0,0,1,0,0,2,31-17-3,200
7021,6,15,10001,6999833,7000032,0,1,0,0,0,1,19,0
7022,8,9,11079,7000005,7000604,0,1,0,0,0,1,23-8-24,110
7023,13,10,10463,7001048,7001843,0,0,1,0,0,2,33-3-4-28-27,400
7024,11,6,10232,7005725,7006123,0,1,0,0,0,1,29-12,100
7025,12,9,9725,7008775,7009772,0,1,0,0,0,1,31-13-14-11-24,400
7026,11,0,11019,7009916,7009916,0,0,1,0,0,2,29-5,100
7027,3,8,10134,7010499,7010895,0,1,0,0,0,1,9-22,100
7028,8,15,9737,7011234,7012028,0,0,1,0,0,2,23-8-10-15-12-19,410
7029,0,6,8858,7011308,7011705,0,1,0,0,0,1,4-12,100
7030,1,0,9125,7011310,7011708,0,1,0,0,0,1,6-1,100
7031,9,1,9314,7012121,7012523,0,1,0,0,0,1,25-9,10
7032,0,4,9865,7012283,7012484,0,1,0,0,0,1,2,0
7033,4,1,10525,7013257,7013856,0,1,0,0,0,1,3-0-7,200
7034,13,11,10368,7013585,7014381,0,1,0,0,0,1,33-3-4-28,300
7035,8,13,9879,7014545,7014942,0,0,1,0,0,2,23-20-35,200
7036,8,11,10490,7015199,7016193,0,1,0,0,0,1,23-8-10-15-28,310
7037,6,7,9672,7015537,7015934,0,1,0,0,0,1,13-14,100
7038,5,8,11428,7015798,7016594,0,1,0,0,0,1,14-11-9-22,210
7039,14,9,10222,7016129,7016723,0,1,0,0,0,1,21-8-24,110
7040,2,3,10501,7016763,7017161,0,0,2,0,0,3,1-4-14-11,300
7041,0,3,9737,7017659,7018057,0,0,2,0,0,3,4-14-11,200
7042,4,14,10307,7018209,7018607,0,1,0,0,0,1,32-34,100
7043,12,4,10725,7019005,7019402,0,1,0,0,0,1,31-17,100
7044,11,1,10701,7019006,7019202,0,0,1,0,0,2,29-14-11-9,210
7045,11,12,9664,7019213,7019809,0,1,0,0,0,1,29-12-30,200
7046,3,5,9620,7019667,7020064,0,1,0,0,0,1,10-15,100
7047,5,14,9720,7020088,7020880,0,1,0,0,0,1,14-11-9-20,210
7048,3,10,8781,7020890,7021486,0,0,1,0,0,2,10-15-28-27,300
7049,13,8,10614,7024150,7024747,0,1,0,0,0,1,34-21-22,200
7050,3,2,12427,7025980,7026381,0,1,0,0,0,1,9-6,100
7051,0,15,9449,7026491,7027093,0,0,2,0,0,3,2-16-19,200
7052,0,8,10307,7026571,7027170,0,1,0,0,0,1,0-7-22,200
7053,11,0,9875,7027013,7027413,0,1,0,0,0,1,29-5,100
7054,12,13,8752,7028050,7028248,0,0,1,0,0,2,31-17-32,200
7055,1,15,10004,7029226,7029825,0,0,1,0,0,2,6-1-4-12-19,400
7056,2,5,10352,7030755,7031152,0,1,0,0,0,1,1-4,100
7057,3,10,8827,7034610,7035204,0,0,1,0,0,2,10-15-28-27,300
7058,1,15,11768,7038388,7038985,0,0,1,0,0,2,6-1-4-12-19,400
7059,3,1,9893,7039072,7039271,0,1,0,0,0,1,9,0
7060,7,0,9393,7039602,7040000,0,1,0,0,0,1,15-5,100
7061,8,14,11278,7040486,7040888,0,1,0,0,0,1,23-20,100
7062,11,7,10383,7042640,7043036,0,1,0,0,0,1,29-14,100
7063,11,2,10661,7042668,7042668,0,0,1,0,0,2,29-5-0,200
7064,1,7,12307,7042732,7043129,0,1,0,0,0,1,8-10,100
7065,5,6,10695,7043521,7044119,0,1,1,0,0,2,5-2-16,200
7066,5,8,10596,7043932,7043932,0,0,1,0,0,2,14-11-9-22,210
7067,12,10,10659,7046694,7047289,0,0,1,0,0,2,31-13-28-27,300
7068,13,0,9696,7048140,7048539,0,1,0,0,0,1,33-3,100
7069,2,13,9808,7050746,7051345,0,1,0,0,0,1,1-2-32,200
7070,7,12,11053,7051359,7051559,0,0,1,0,0,2,15-12-30,200
7071,7,13,8395,7053257,7054052,0,1,0,0,0,1,11-9-20-35,210
7072,6,12,10499,7054639,7054838,0,1,0,0,0,1,30,0
7073,10,2,10326,7055002,7055201,0,0,1,0,0,2,26-29-5-0,300
7074,5,12,12704,7055727,7055727,0,0,1,0,0,2,12-30,100
7075,5,8,9924,7056373,7056373,0,0,1,0,0,2,14-11-9-22,210
7076,1,14,8129,7057434,7057633,0,1,0,0,0,1,20,0
7077,12,10,11815,7057627,7058224,0,0,1,0,0,2,31-13-28-27,300
7078,13,2,9545,7058408,7059002,0,1,0,0,0,1,33-3-0,200
7079,8,12,10380,7058473,7059269,0,0,1,0,0,2,23-8-10-15-12-30,410
7080,13,2,10245,7058581,7059182,0,1,0,0,0,1,33-3-0,200
7081,2,10,10105,7059713,7060310,0,0,1,0,0,2,1-4-28-27,300
7082,4,15,10597,7062327,7062527,0,0,1,0,0,2,16-19,100
7083,0,1,9763,7062659,7063653,0,1,1,0,0,2,2-32-34-21,300
7084,7,2,11488,7062780,7063377,0,1,0,0,0,1,11-9-6,110
7085,10,9,10332,7062812,7063011,0,0,1,0,0,2,26-29-14-11-24,400
7086,7,15,10186,7063784,7063982,0,0,1,0,0,2,15-12-19,200
7087,11,3,9657,7065451,7065451,0,0,1,0,0,2,29-14-11,200
7088,6,8,9668,7065762,7067153,0,1,2,0,0,3,17-3-0-7-22,400
7089,12,10,8420,7066194,7066786,0,0,1,0,0,2,31-13-28-27,300
7090,6,2,8144,7068387,7068387,0,0,1,0,0,2,17-3-0,200
7091,11,9,9470,7068991,7068991,0,0,1,0,0,2,29-14-11-24,300
7092,5,2,11136,7069793,7069793,0,0,1,0,0,2,5-0,100
7093,2,14,9340,7071068,7071868,0,1,1,0,0,2,1-2-32-34,300
7094,1,11,11192,7072455,7073250,0,1,0,0,0,1,6-1-4-28,300
7095,10,7,10221,7072516,7072715,0,0,1,0,0,2,26-29-14,200
7096,8,12,10871,7073208,7074006,0,0,1,0,0,2,23-8-10-15-12-30,410
7097,5,11,9459,7074145,7074348,0,1,0,0,0,1,28,0
7098,12,11,8732,7076455,7077056,0,1,0,0,0,1,31-13-28,200
7099,12,14,9257,7077438,7077636,0,0,1,0,0,2,31-17-32-34,300
7100,13,6,9271,7078809,7079207,0,1,0,0,0,1,33-16,100
7101,12,14,10763,7079443,7079638,0,0,1,0,0,2,31-17-32-34,300
7102,5,15,10487,7083399,7083599,0,0,1,0,0,2,12-19,100
7103,15,14,10126,7083965,7084759,0,1,0,0,0,1,18-17-32-34,300
7104,2,5,9387,7085307,7085703,0,1,0,0,0,1,1-4,100
7105,5,9,10188,7086374,7087374,0,1,1,0,0,2,5-0-7-8-24,310
7106,7,1,10679,7086618,7087015,0,1,0,0,0,1,11-9,10
7107,6,1,10497,7086822,7087018,0,0,1,0,0,2,13-14-11-9,210
7108,6,5,10975,7086960,7087157,0,1,0,0,0,1,13,0
7109,1,14,10167,7087685,7087883,0,1,0,0,0,1,20,0
7110,15,9,10667,7088017,7088414,0,0,1,0,0,2,18-13-14-11-24,400
7111,4,6,10580,7088198,7088397,0,1,0,0,0,1,16,0
7112,10,2,9517,7088324,7089123,0,1,0,0,0,1,26-29-5-0,300
7113,7,15,11042,7088657,7089253,0,1,0,0,0,1,15-12-19,200
7114,10,12,9500,7088755,7089547,0,1,0,0,0,1,26-29-12-30,300
7115,11,10,8352,7089069,7089266,0,1,0,0,0,1,27,0
7116,0,15,10966,7090624,7090822,0,0,1,0,0,2,4-12-19,200
7117,7,8,8683,7091503,7091702,0,0,2,0,0,3,15-5-0-7-22,400
7118,10,9,9783,7091687,7092283,0,0,1,0,0,2,26-29-14-11-24,400
7119,0,2,11374,7092132,7092333,0,1,0,0,0,1,0,0
7120,2,12,10330,7092202,7093393,0,1,1,0,0,2,1-2-16-30,300
7121,14,3,11194,7092350,7092749,0,1,0,0,0,1,21-8,10
7122,4,6,10711,7092819,7093019,0,1,0,0,0,1,16,0
7123,2,3,9433,7094099,7095292,0,1,1,0,0,2,1-2-32-34-21-8,410
7124,7,1,9415,7094911,7094911,0,0,1,0,0,2,11-9,10
7125,1,5,8689,7095178,7095775,0,1,0,0,0,1,6-1-4,200
7126,7,4,11287,7096894,7097490,0,1,0,0,0,1,15-5-2,200
7127,0,2,11965,7097124,7097322,0,1,0,0,0,1,0,0
7128,1,6,8382,7097833,7098628,0,1,0,0,0,1,20-35-33-16,300
7129,4,6,9386,7099127,7099327,0,1,0,0,0,1,16,0
7130,10,15,10224,7099341,7099737,0,0,1,0,0,2,26-29-12-19,300
7131,10,11,9401,7099560,7099759,0,1,0,0,0,1,26,0
7132,3,5,10404,7100285,7100684,0,1,0,0,0,1,10-15,100
7133,14,1,11257,7100348,7100549,0,1,0,0,0,1,21,0
7134,10,6,11132,7101177,7101574,0,0,1,0,0,2,26-29-12,200
7135,2,13,9588,7102521,7103120,0,1,0,0,0,1,1-2-32,200
7136,10,7,11133,7104814,7105407,0,1,0,0,0,1,26-29-14,200
7137,5,0,8564,7105666,7106465,0,0,2,0,0,3,14-11-9-6-1,310
7138,12,10,9495,7107675,7108471,0,1,0,0,0,1,31-13-28-27,300
7139,7,4,9867,7109431,7110228,0,0,2,0,0,3,11-9-6-1-2,310
7140,5,0,9481,7110080,7110676,0,1,1,0,0,2,12-17-3,200
7141,13,0,11100,7110892,7111291,0,1,0,0,0,1,33-3,100
7142,11,8,10435,7113752,7113752,0,0,1,0,0,2,29-14-11-9-22,310
7143,11,8,9962,7113823,7113823,0,0,1,0,0,2,29-14-11-9-22,310
7144,13,4,11556,7114157,7114355,0,1,0,0,0,1,33,0
7145,11,1,9545,7115400,7116194,0,1,0,0,0,1,29-14-11-9,210
7146,1,13,9339,7115758,7116154,0,1,0,0,0,1,20-35,100
7147,0,3,10696,7116026,7116621,0,1,0,0,0,1,0-7-8,110
7148,5,10,8741,7116240,7116638,0,1,0,0,0,1,28-27,100
7149,15,11,10540,7117292,7117885,0,1,0,0,0,1,18-13-28,200
7150,2,11,8041,7117800,7118396,0,1,0,0,0,1,1-4-28,200
7151,2,10,11106,7118417,7118417,0,0,1,0,0,2,1-4-28-27,300
7152,15,4,8105,7120517,7120913,0,1,0,0,0,1,18-17,100
7153,15,14,10310,7122082,7122880,0,1,0,0,0,1,18-17-32-34,300
7154,14,2,10428,7126613,7127011,0,1,0,0,0,1,21-6,100
7155,7,12,8977,7127774,7128369,0,1,0,0,0,1,15-12-30,200
7156,1,13,11652,7127883,7128283,0,1,0,0,0,1,20-35,100
7157,1,0,10155,7129084,7129878,0,0,2,0,0,3,8-10-15-5,300
7158,5,9,7905,7129149,7130141,0,0,2,0,0,3,5-0-7-8-24,310
7159,6,11,10706,7131588,7131984,0,1,0,0,0,1,13-28,100
7160,1,3,10489,7131780,7131980,0,1,0,0,0,1,8,0
7161,15,6,10274,7131872,7132070,0,1,0,0,0,1,18,0
7162,2,1,12166,7134904,7135103,0,1,0,0,0,1,7,0
7163,5,12,8307,7136947,7137341,0,1,0,0,0,1,12-30,100
7164,5,3,10392,7137758,7138357,0,0,2,0,0,3,5-0-7-8,210
7165,2,7,10744,7138191,7138191,0,0,1,0,0,2,7-8-10,110
7166,0,3,9045,7138369,7139560,0,1,1,0,0,2,2-32-34-21-8,310
7167,8,4,10601,7141087,7141484,0,0,1,0,0,2,23-6-1-2,300
7168,3,5,9024,7141504,7141905,0,1,0,0,0,1,10-15,100
7169,10,4,10104,7142387,7143182,0,1,0,0,0,1,26-29-5-2,300
7170,13,14,9960,7142718,7142916,0,1,0,0,0,1,34,0
7171,11,7,10105,7143141,7143539,0,1,0,0,0,1,29-14,100
7172,6,7,9959,7144258,7144653,0,1,0,0,0,1,13-14,100
7173,12,11,10782,7145950,7146549,0,1,0,0,0,1,31-13-28,200
7174,2,12,11268,7147009,7147009,0,0,1,0,0,2,1-4-12-30,300
7175,2,1,10005,7148605,7148605,0,0,1,0,0,2,7,0
7176,1,2,9714,7149713,7149911,0,1,0,0,0,1,6,0
7177,11,13,10857,7150380,7150579,0,0,1,0,0,2,29-5-2-32,300
7178,2,13,8399,7151312,7151908,0,1,1,0,0,2,7-20-35,200
7179,13,8,8872,7152849,7153443,0,1,0,0,0,1,34-21-22,200
7180,3,9,11043,7152853,7152853,0,0,1,0,0,2,24,0
7181,9,0,8930,7153127,7155513,0,1,2,0,0,3,25-9-20-35-33-3,410
7182,10,5,8254,7154550,7154945,0,1,0,0,0,1,26-29,100
7183,13,4,10926,7154789,7154989,0,1,0,0,0,1,33,0
7184,7,0,10891,7154965,7155165,0,0,1,0,0,2,15-5,100
7185,10,6,12669,7155361,7155957,0,1,0,0,0,1,26-29-12,200
7186,8,6,9401,7155420,7156414,0,1,0,0,0,1,23-8-10-15-12,310
7187,8,12,11589,7155997,7156198,0,0,1,0,0,2,23-8-10-15-12-30,410
7188,6,9,9982,7156528,7157328,0,1,0,0,0,1,13-14-11-24,300
7189,14,8,9370,7156880,7157278,0,1,0,0,0,1,21-22,100
7190,14,9,11428,7157097,7157494,0,0,1,0,0,2,21-8-24,110
7191,10,1,10061,7158404,7158604,0,0,1,0,0,2,26-29-14-11-9,310
7192,7,11,10127,7159304,7159697,0,1,0,0,0,1,15-28,100
7193,5,15,8628,7160702,7161102,0,1,0,0,0,1,12-19,100
7194,11,3,9473,7161015,7161611,0,1,0,0,0,1,29-14-11,200
7195,12,2,11542,7164101,7164894,0,1,0,0,0,1,31-17-3-0,300
7196,9,10,9802,7165316,7166311,0,1,0,0,0,1,25-10-15-28-27,400
7197,8,0,9139,7168123,7168719,0,1,0,0,0,1,23-6-1,200
7198,11,0,8257,7169488,7169887,0,0,2,0,0,3,29-12-17-3,300
7199,9,14,8879,7169531,7170132,0,1,0,0,0,1,25-9-20,110
7200,11,8,9372,7169739,7169739,0,0,1,0,0,2,29-14-11-9-22,310
7201,0,7,10238,7170306,7170705,0,1,0,0,0,1,4-14,100
7202,2,5,8857,7170543,7170941,0,1,0,0,0,1,1-4,100
7203,0,15,9637,7173264,7174059,0,1,1,0,0,2,2-16-19,200
7204,12,2,11505,7174932,7175723,0,1,0,0,0,1,31-17-3-0,300
7205,7,4,9323,7175793,7176392,0,1,0,0,0,1,15-5-2,200
7206,3,13,9165,7177722,7178321,0,1,0,0,0,1,9-20-35,200
7207,12,11,9503,7178955,7179552,0,1,0,0,0,1,31-13-28,200
7208,1,9,9277,7182057,7182453,0,1,0,0,0,1,8-24,100
7209,11,4,8884,7182081,7182681,0,1,0,0,0,1,29-5-2,200
7210,6,10,9452,7182106,7182706,0,1,0,0,0,1,13-28-27,200
7211,11,3,10677,7183271,7183670,0,0,1,0,0,2,29-14-11,200
7212,7,14,9784,7183321,7183914,0,1,0,0,0,1,11-9-20,110
7213,10,9,8166,7183348,7183947,0,0,1,0,0,2,26-29-14-11-24,400
7214,0,8,10269,7184910,7185509,0,1,0,0,0,1,0-7-22,200
7215,8,10,8049,7185139,7186335,0,1,0,0,0,1,23-8-10-15-28-27,410
7216,4,7,9626,7185590,7186189,0,1,0,0,0,1,3-4-14,200
7217,0,4,10844,7185706,7185902,0,1,0,0,0,1,2,0
7218,5,14,8587,7187310,7188708,0,1,1,0,0,2,5-2-32-34,300
7219,12,14,8858,7188442,7188442,0,0,1,0,0,2,31-17-32-34,300
7220,3,0,9730,7188469,7189069,0,1,0,0,0,1,9-6-1,200
7221,13,8,9295,7189721,7190314,0,1,0,0,0,1,34-21-22,200
7222,9,7,8590,7192196,7192593,0,1,0,0,0,1,25-10,100
7223,13,0,10330,7194612,7195007,0,1,0,0,0,1,33-3,100
7224,2,6,8222,7195015,7195615,0,1,0,0,0,1,1-4-12,200
7225,6,1,11545,7196815,7197614,0,1,0,0,0,1,13-14-11-9,210
7226,0,14,9883,7196959,7197556,0,1,0,0,0,1,2-32-34,200
7227,10,7,11265,7197136,7197731,0,1,0,0,0,1,26-29-14,200
7228,2,7,10115,7200530,7201124,0,1,0,0,0,1,7-8-10,110
7229,0,3,9981,7202062,7203260,0,1,1,0,0,2,2-32-34-21-8,310
7230,3,10,13362,7205979,7206772,0,1,0,0,0,1,10-15-28-27,300
7231,15,0,9411,7206500,7207292,0,1,1,0,0,2,18-13-5,200
7232,11,8,8813,7206516,7207312,0,0,1,0,0,2,29-14-11-9-22,310
7233,7,3,10207,7213088,7213288,0,1,0,0,0,1,11,0
7234,4,12,9159,7214478,7214880,0,1,0,0,0,1,16-30,100
7235,13,0,9993,7217364,7217762,0,1,0,0,0,1,33-3,100
7236,6,9,10692,7217501,7218297,0,1,0,0,0,1,13-14-11-24,300
7237,6,13,11490,7218948,7219346,0,1,0,0,0,1,17-32,100
7238,6,9,10663,7223103,7223301,0,0,1,0,0,2,13-14-11-24,300
7239,3,5,11241,7225051,7225449,0,1,0,0,0,1,10-15,100
7240,10,5,10212,7225821,7226216,0,1,0,0,0,1,26-29,100
7241,1,4,8854,7225844,7226640,0,1,1,0,0,2,20-35-33,200
7242,13,12,11088,7226472,7227065,0,1,0,0,0,1,33-16-30,200
7243,14,9,9641,7226495,7227091,0,1,0,0,0,1,21-8-24,110
7244,14,9,10265,7228181,7228583,0,0,1,0,0,2,21-8-24,110
7245,6,7,8536,7228457,7228853,0,1,0,0,0,1,13-14,100
7246,12,6,9980,7228470,7228668,0,1,0,0,0,1,31,0
